asset_id,path,source_url,creator,license,proof_path,modifications,approval_status
cinderwall_v001_cw_iron_orm,assets/production/cinderwall-v001/textures/CW_iron_ORM.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_ochre_basecolor,assets/production/cinderwall-v001/textures/CW_ochre_BaseColor.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_ochre_normal,assets/production/cinderwall-v001/textures/CW_ochre_Normal.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_ochre_orm,assets/production/cinderwall-v001/textures/CW_ochre_ORM.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_oxide_basecolor,assets/production/cinderwall-v001/textures/CW_oxide_BaseColor.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_oxide_normal,assets/production/cinderwall-v001/textures/CW_oxide_Normal.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_oxide_orm,assets/production/cinderwall-v001/textures/CW_oxide_ORM.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_patina_basecolor,assets/production/cinderwall-v001/textures/CW_patina_BaseColor.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_patina_normal,assets/production/cinderwall-v001/textures/CW_patina_Normal.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_patina_orm,assets/production/cinderwall-v001/textures/CW_patina_ORM.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_soot_basecolor,assets/production/cinderwall-v001/textures/CW_soot_BaseColor.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_soot_normal,assets/production/cinderwall-v001/textures/CW_soot_Normal.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_soot_orm,assets/production/cinderwall-v001/textures/CW_soot_ORM.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_stone_basecolor,assets/production/cinderwall-v001/textures/CW_stone_BaseColor.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_stone_normal,assets/production/cinderwall-v001/textures/CW_stone_Normal.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
cinderwall_v001_cw_stone_orm,assets/production/cinderwall-v001/textures/CW_stone_ORM.png,original: art-source/build_cinderwall.py materials(),Game Studio / Codex / Blender 5.2.1 LTS,Original project content; studio distribution licence unset,art-source/README.md,Original deterministic procedural PBR map; 256x256 RGBA PNG; fully opaque; no external texture pixels,source-export-verified; Unreal integration and human visual approval pending
